,F1Score_class0,Recall_class0,Precision_class0,F1Score_class1,Recall_class1,Precision_class1
156,0.9782262494769263,0.9578155098452829,0.999525822414415,0.4526100613252231,0.9748711338112389,0.2947211220050646
157,0.223609419407227,0.13721582061378146,0.6037270485064401,0.9013405678710854,0.9797269825497842,0.8345680879946815
158,0.1511105455328563,0.08183615804190233,0.984439767871947,0.45795595892166235,0.9966807688509656,0.2972738301489473
159,0.6078315201785409,0.44254434017454203,0.9701909911582465,0.5669886703402108,0.9649077273899367,0.4014389470453848
160,0.3743694173184616,0.7034626701157587,0.25505147379539755,0.3878733905903307,0.2660819773117091,0.7152658900811378
161,0.4571201869035287,0.6145306573835625,0.3639064674987425,0.8096399819668962,0.7429131996939159,0.8895361014406612
162,0.8213851229847852,0.7876975677006406,0.8580828541557762,0.720763886512201,0.772406710740211,0.6755939287285526
163,0.9260814009510044,0.9342893853670179,0.9180163792817038,0.2475585312806516,0.22723714083507252,0.27187148744848255
164,0.8551748336218945,0.9259423033748165,0.7944564973442059,0.7148358307000554,0.6213329395489139,0.8414660160520492
165,0.11695929148539465,0.06448365956944183,0.6280767626199416,0.903836717428088,0.991724297976367,0.8302584029531767
166,0.9217467699537718,0.8585233644013381,0.9950222293588109,0.6419372334655592,0.9681775895496687,0.48014572528556426
167,0.6342982777574203,0.8596708284974718,0.5025492403212909,0.46631516732181894,0.3372780262036813,0.755268876023765
168,0.5353287345570755,0.6112087569736445,0.47620863596179513,0.7010055921960027,0.6491494920136479,0.7618658272351907
169,0.12444041480138268,0.09646245753636433,0.17527802905337095,0.7784305196388197,0.8400912054762489,0.7252023975988386
170,0.79228210969505,0.9732418733057744,0.6680653535399834,0.29689042035361224,0.1822110893225245,0.80105609965248
171,0.5816067084723802,0.6675997446266102,0.5152391317295562,0.30523698365979907,0.25145269846368085,0.3882899748240914
172,0.23664516397391946,0.13444375300264497,0.9867603272338334,0.06605682006132393,0.9444579188764907,0.034225294549353774
173,0.3536759502628386,0.21546189376360483,0.9864831524037784,0.015182147258163893,0.6727815696788475,0.007677702044790653
174,0.6485215134271738,0.59543031449148,0.7120072250280584,0.6786020747600078,0.73884246264331,0.6274443604148661
175,0.0300854827369278,0.05952991139638794,0.020129243110747975,0.8885254826238406,0.8407321107307797,0.9420802236702668
176,0.22821363102716735,0.3472918756051096,0.16994386330869046,0.9212358929408475,0.8900898485698556,0.9546407022588164
177,0.37661293063407014,0.7296431236236494,0.2538097419453352,0.8737962051938342,0.7958414625451893,0.9686810336936955
178,0.675422071834796,0.5362347604120182,0.9121952395881062,0.9118198510239377,0.9809972651876735,0.8517561866438279
179,0.876133779423496,0.8627005936876285,0.8899919207752186,0.5014806934820735,0.5350087930854565,0.47190707238325424
180,0.46898414638067976,0.7372731408555041,0.3438568363473463,0.9285296930927475,0.8851763676762329,0.9763483532137022
181,0.6947897751082553,0.7636642783641933,0.6373110105065346,0.9727631956188427,0.9649964551245445,0.9806559711808319
182,,0.0,0.0,0.9900193986981489,0.9802360534630575,1.0
183,0.2668313773934528,0.1934015927169616,0.4301478340322845,0.7390689290434036,0.854537951816529,0.6510906265805769
184,,0.0,0.0,0.9597253913768129,0.938562619089253,0.9818645382095139
185,0.6678451274448309,0.5467163203644494,0.8579242088813648,0.8569401427187513,0.9473401591563605,0.7822900474311452
186,0.3381985572739776,0.2257804594643447,0.6735800536672629,0.8959106822004528,0.9720324938404811,0.8308455063539892
187,0.3790506942202131,0.9462823240506686,0.23699085887787072,0.8924122158245368,0.8084472321638341,0.9958397011377144
188,0.22240637701748156,0.16157948051142793,0.3566787612859674,0.868124881487513,0.9273292251043626,0.8160265389486752
189,0.5473882131735119,0.5842706024942064,0.5148857774502579,0.7111916515653316,0.683654100286626,0.7410407334097302
190,0.23620665889753517,0.24185891348913602,0.23081255816231572,0.8628682632709764,0.8592629102683577,0.8665039989155483
191,0.24281021244846762,0.14184185831317087,0.8426155878467635,0.23959723077040704,0.8402734950840521,0.13971840530731985
192,0.2868107478877113,0.19239548293924286,0.5631860541056491,0.6969486955789108,0.8805697489088472,0.5766935182811369
193,0.5707389173037866,0.409487625496586,0.9414839501841782,0.7598527075984081,0.974547563089583,0.6226759094055593
194,0.3538180465958513,0.24468893957143234,0.6386505574038406,0.913573092118494,0.971525944454796,0.8621449649199424
195,0.5302665319760665,0.4809020436701479,0.5909248354693454,0.9626606764522392,0.9705802980126522,0.954869251946312
196,0.8939928557397802,0.8124429751958686,0.9937407000064695,0.962332777540812,0.9979251443499164,0.9291918768346014
197,,0.0,0.0,0.903759461380839,0.886837127037351,0.9213401714648694
198,,0.0,0.0,0.8130009146645174,0.9787032242185892,0.6952837896970612
199,0.026348126092915546,0.015057190314579721,0.10533774208786018,0.8125653926287154,0.9496525654811734,0.710064040642553
200,,0.0,0.0,0.9847230532979343,0.9856105625875184,0.9838371409113422
201,0.23010309278350516,0.2931442079608237,0.1893772272187341,0.9854874190614628,0.9815086495508522,0.9894985775665266
202,,0.0,0.0,0.9630277198152671,0.9880637358315689,0.9392290984286448
203,0.4415085168901752,0.29605925925048715,0.8678884738990706,0.9472282239966598,0.9933404555242548,0.9052072568836257
204,0.32130774126553446,0.386493673915183,0.27493694106856226,0.9590219139017263,0.9493543155707075,0.9688884348181447
205,0.6164400648621678,0.5396012161640221,0.7187961512642649,0.9048366093980246,0.9379753520211537,0.873959550065761
206,0.713572308113285,0.63434757048034,0.8154102717773667,0.9424572815978745,0.9667125598484739,0.9193893648303816
207,0.7076070551330236,0.5479247228635792,0.9986426237039667,0.6887620097653173,0.9985157953510314,0.5256865679715815
208,0.6737673200570657,0.5088408064318316,0.9968771686328938,0.9647171219080188,0.9997634349205108,0.9320446637152239
209,0.09076243844455766,0.05696017050600879,0.22324318680171243,0.9102301876037353,0.966880222960937,0.8598510494245092
210,0.012044885213273394,0.010736243232167857,0.013716831451014107,0.8764393591498821,0.8900070167447951,0.8632791528397201
211,0.7075508253468007,0.9481773807959228,0.5643350159678583,0.9493315669574326,0.9093489155699106,0.9929918683201551
212,0.04770963553461968,0.03102906519909548,0.10317356667101998,0.9357922190031578,0.9709866319608803,0.9030598812513017
213,0.5447840920839508,0.38120960739892906,0.9542436315344682,0.9433398962797102,0.9965650999610444,0.8955118129474139
214,0.9918670795210268,0.9842896858669387,0.9995620449373177,0.5264347040216899,0.9541359537452351,0.36349453978159124
215,0.9916549068799109,0.9836707732918689,0.9997697102642867,0.43991165389112646,0.9663242003616871,0.2847771236333053
216,0.7532515090297657,0.6041727858328519,1.0,0.8878346248068338,0.9999999999937502,0.7982937111781875
217,0.9441157820489375,0.9170126778455174,0.9728697916411745,0.7720328227783106,0.8778752092870831,0.6889665070115678
218,0.9139729432573258,0.9763164344898876,0.8591135395510182,0.6601578728707935,0.5271745686975635,0.8828669562582079
219,0.9083177124349746,0.96673324738769,0.8565595032885378,0.43772363032801387,0.31937027257113476,0.6954435414144907
220,0.9081001557722264,0.9264441017497178,0.8904685396182438,0.820647645641453,0.7901155605577466,0.8536342554636809
221,0.8398503206016283,0.8616238069483177,0.8191501558720921,0.657340814774449,0.6236223156388636,0.694913966650207
222,0.8613995339027678,0.7896464483892403,0.9474959900196044,0.6666753258561232,0.8531039640845491,0.5471145031658388
223,0.7922392112156363,0.9265663803187054,0.6919282511210763,0.8378488518199045,0.7526846947944213,0.9447439765956469
224,0.952945882232794,0.9145139291502478,0.9947497001732333,0.961774324016012,0.9957695969235036,0.9300235995694582
225,0.6826380685664228,0.5395946116020438,0.9288784540364818,0.8719974732469312,0.9763948497795549,0.787768288082641
226,0.8092499174956391,0.6957984555687022,0.9669060695676666,0.9631716441685403,0.9944785131881559,0.9337757402741805
227,0.8338430496687902,0.8170463306009733,0.8513448731569537,0.7495025827434474,0.7734748272381691,0.7269716088328075
228,0.910186928600577,0.8676706781588022,0.9570844960150965,0.6424262002261262,0.798130267456783,0.5375564459708707
229,0.9372694860402611,0.9287698990710702,0.9459260768283717,0.5826923357610965,0.6204656367343114,0.5492543063122558
230,0.8243187792813308,0.7013431444361695,0.9995899062252235,0.03497386867460926,0.9495628776398366,0.017815011544430284
231,0.4914963944712558,0.3346940332653817,0.9247251919891583,0.5368994948869145,0.9364480040562364,0.3763321650811816
232,0.35340526458082433,0.22038357787928442,0.8915182077460423,0.4365911638100269,0.9209583182610386,0.2861132682753394
233,0.8402995261530222,0.8268232179068222,0.8542224110800528,0.7757473483406782,0.7939177773531639,0.7583900440236346
234,0.09311025667671204,0.05869444171305577,0.22509734957919858,0.9281426771731345,0.9733650529073352,0.8869357903557673
235,0.7174066345774823,0.9078253706671443,0.5930192932004472,0.6846109449603862,0.5547473901745458,0.8938587523581675
236,0.5615505646138208,0.5231411819598822,0.6060469449703965,0.6941142566646482,0.7315877847956289,0.6602926228245803
237,0.5678496516750765,0.4076165828148727,0.9356522221913778,0.6423347486282793,0.9520916005192617,0.4846552830645246
238,0.5839169791996144,0.41936513259080116,0.9609955009109725,0.5728907373336013,0.959264772494217,0.4083962945205857
239,0.9647913692153869,0.941769955574622,0.9889664945844722,0.5521536609619511,0.8013063951996577,0.42119131267965504
240,0.5911547181030958,0.4216824669655909,0.9883801854199289,0.5689645714643952,0.9872858308269339,0.39963561906229705
241,0.9669073331780647,0.937926824914336,0.9977358490566037,0.5347274085138163,0.9454545453585115,0.3727822499899876
242,0.12038284296348811,0.06425208517528119,0.9524118793174706,0.08022068491921355,0.9272956881718116,0.041923762372199816
243,0.0029201730866229526,0.0014951882124662886,0.06219374293252921,0.7260340253986934,0.9836089333883417,0.575364848877225
