nsf_rgb_1_1.tif;-722610.000000;-712370.000000;3111440.000000;3121680.000000
nsf_rgb_1_2.tif;-712370.000000;-702130.000000;3111440.000000;3121680.000000
nsf_rgb_1_3.tif;-702130.000000;-691890.000000;3111440.000000;3121680.000000
nsf_rgb_2_1.tif;-722610.000000;-712370.000000;3101200.000000;3111440.000000
nsf_rgb_2_2.tif;-712370.000000;-702130.000000;3101200.000000;3111440.000000
nsf_rgb_2_3.tif;-702130.000000;-691890.000000;3101200.000000;3111440.000000
nsf_rgb_3_1.tif;-722610.000000;-712370.000000;3090960.000000;3101200.000000
nsf_rgb_3_2.tif;-712370.000000;-702130.000000;3090960.000000;3101200.000000
nsf_rgb_3_3.tif;-702130.000000;-691890.000000;3090960.000000;3101200.000000
